Código,Nome,Telefone
451688,Juliana Costa,11992533857
894616,Carlos Oliveira,11915152039
551739,Camila Rocha,11940654659
126109,Ana Pereira,11963424466
957708,Carlos Oliveira,11908033484
916496,Ricardo Mendes,11945210181
470311,João Silva,11906534820
249856,Paulo Santos,11908993297
205649,Lucas Lima,11972610111
881934,Lucas Lima,11968950973
791217,Paulo Santos,11978955846
551913,Carlos Oliveira,11983524255
738383,João Silva,11937671014
837120,Ricardo Mendes,11958191365
933937,Camila Rocha,11924991101
519486,Camila Rocha,11983949703
991318,Camila Rocha,11968093892
255303,João Silva,11981122249
484620,Camila Rocha,11924754168
767681,Juliana Costa,11995054804
272565,Paulo Santos,11946719899
506606,Paulo Santos,11977630431
587862,Juliana Costa,11945018503
484461,Camila Rocha,11937401972
777269,Carlos Oliveira,11929543501
123503,Paulo Santos,11971572535
805969,Carlos Oliveira,11923952743
795424,Maria Souza,11961807579
339918,Paulo Santos,11967607400
394013,Lucas Lima,11994931531
234465,Paulo Santos,11933208335
769075,João Silva,11941993677
100862,Camila Rocha,11906827126
500797,Ana Pereira,11913193656
957831,Paulo Santos,11948650664
473495,Maria Souza,11974432137
763203,Camila Rocha,11911496623
233658,Camila Rocha,11987730778
649539,Camila Rocha,11957893277
590351,Paulo Santos,11927322479
654077,Paulo Santos,11922971312
628315,Maria Souza,11928297915
399625,Juliana Costa,11967590500
450393,Lucas Lima,11961665745
854849,Fernanda Alves,11922382306
278389,Paulo Santos,11961005706
246925,Maria Souza,11958913931
607136,Carlos Oliveira,11910691606
554101,Ana Pereira,11998066035
109914,Maria Souza,11901947895
287310,João Silva,11914014227
486265,Ricardo Mendes,11951420628
247118,Fernanda Alves,11959868130
353843,Juliana Costa,11905111471
189741,Carlos Oliveira,11928889699
527001,Paulo Santos,11919229225
909664,Carlos Oliveira,11969167652
369935,Camila Rocha,11991013715
578406,Juliana Costa,11931776927
971399,Lucas Lima,11944517469
312819,Paulo Santos,11908295728
455632,Ana Pereira,11997958049
191700,Camila Rocha,11955328915
350621,Maria Souza,11974296691
604373,Camila Rocha,11999083811
786387,Ana Pereira,11988892029
442512,Camila Rocha,11995370446
867044,Ana Pereira,11953576735
279299,Juliana Costa,11955508573
727206,Fernanda Alves,11917699328
199685,Carlos Oliveira,11922925056
861836,Ricardo Mendes,11971045246
100835,Fernanda Alves,11986178764
967493,Juliana Costa,11906952614
541795,Maria Souza,11957955536
393564,Ana Pereira,11987607990
808662,Camila Rocha,11984260681
877488,Camila Rocha,11948397185
396843,Maria Souza,11988816522
193495,Carlos Oliveira,11936086703
491366,Maria Souza,11955248264
662782,Camila Rocha,11975278258
929827,Ana Pereira,11995631652
580052,Fernanda Alves,11996729142
717402,Ana Pereira,11929022933
505340,Ana Pereira,11915807645
606585,Paulo Santos,11936628589
834942,Carlos Oliveira,11979718084
542776,Ana Pereira,11996496603
491725,Ana Pereira,11954712888
377326,Ricardo Mendes,11919640304
772705,Lucas Lima,11982940799
514113,João Silva,11917906831
562778,João Silva,11911973500
223159,Camila Rocha,11984656321
257526,Lucas Lima,11934667095
689174,Ana Pereira,11957077794
179606,Camila Rocha,11930558891
390267,Fernanda Alves,11954687768
662398,Fernanda Alves,11953143729
337809,Carlos Oliveira,11998662374
299531,Lucas Lima,11927610564
500844,Camila Rocha,11987421384
309591,Fernanda Alves,11980684506
333930,Camila Rocha,11927794472
249425,Carlos Oliveira,11965703941
953383,Lucas Lima,11961918015
285260,Paulo Santos,11906349285
284991,Lucas Lima,11909700531
633882,Maria Souza,11911842955
619789,Maria Souza,11985601777
817527,Paulo Santos,11974642143
725515,Maria Souza,11942247461
592345,Camila Rocha,11946476494
830375,Camila Rocha,11913735202
864038,Carlos Oliveira,11939958950
699345,Fernanda Alves,11937118523
836289,Ana Pereira,11962170803
272400,João Silva,11944598555
278938,Camila Rocha,11989905499
330372,Lucas Lima,11923640129
251793,Fernanda Alves,11982648806
430303,Ana Pereira,11999548828
202508,Ana Pereira,11982095467
281375,Ricardo Mendes,11938263074
570098,Juliana Costa,11949970560
970392,Camila Rocha,11924073815
373166,Ricardo Mendes,11976002281
209825,Ricardo Mendes,11982959630
153204,Camila Rocha,11998171203
965817,Paulo Santos,11912453799
761865,Ricardo Mendes,11976974096
208023,Lucas Lima,11928261208
648359,Ana Pereira,11909173668
624224,Camila Rocha,11932907131
749885,João Silva,11911039168
180675,Paulo Santos,11911055178
891785,Camila Rocha,11922375421
711510,Maria Souza,11915994762
418023,Fernanda Alves,11997523845
672912,Carlos Oliveira,11994006628
107413,Ana Pereira,11983225516
912997,Ana Pereira,11987800182
946788,Ricardo Mendes,11984233935
548130,Ricardo Mendes,11912763527
610578,Maria Souza,11959559756
325751,Camila Rocha,11900679978
913971,Fernanda Alves,11900110281
203087,Paulo Santos,11933757780
987429,Ana Pereira,11911479333
516590,Juliana Costa,11984654821
543122,Camila Rocha,11946317429
929701,Camila Rocha,11953278189
798520,Carlos Oliveira,11906615868
251583,João Silva,11987841524
243251,Ricardo Mendes,11906620844
767102,Camila Rocha,11925103560
631577,João Silva,11956548163
808711,Fernanda Alves,11965557584
876204,Camila Rocha,11913028504
626429,Lucas Lima,11961664051
177850,Ana Pereira,11948211693
535286,Maria Souza,11915739355
436818,Ricardo Mendes,11976612544
436478,Camila Rocha,11915250013
692445,Lucas Lima,11965878713
520339,João Silva,11995020423
655038,Fernanda Alves,11965502966
333306,João Silva,11955426782
157958,Ana Pereira,11972376600
211072,Fernanda Alves,11958825546
576482,Ricardo Mendes,11962535666
296378,Ricardo Mendes,11928097201
312123,João Silva,11934503176
952190,Carlos Oliveira,11951370857
550930,Carlos Oliveira,11936230470
915132,Juliana Costa,11936846636
426692,Paulo Santos,11962887679
851500,Lucas Lima,11969818773
937299,Ricardo Mendes,11938124501
283735,Ana Pereira,11910131078
383058,Maria Souza,11956226286
559887,Fernanda Alves,11954243619
763471,Paulo Santos,11916366742
406844,Lucas Lima,11956199308
748071,Ricardo Mendes,11947888066
927034,Maria Souza,11994879576
312868,Paulo Santos,11977950018
658787,Juliana Costa,11948052390
104445,João Silva,11993481154
366875,Paulo Santos,11940660935
195785,Maria Souza,11930572069
144571,Maria Souza,11971796728
815632,Maria Souza,11928105773
803761,Maria Souza,11940389956
907146,Ana Pereira,11995229827
201598,Maria Souza,11985866066
410642,Fernanda Alves,11944703424
730980,Camila Rocha,11965212543
999187,Ricardo Mendes,11942482315
638349,Maria Souza,11957559477
631193,Camila Rocha,11949168474
775936,Maria Souza,11955739799
289264,Ana Pereira,11956055723
948220,Juliana Costa,11930027553
346471,Fernanda Alves,11928823405
318706,Maria Souza,11979717151
798969,Lucas Lima,11961365948
218883,João Silva,11988228783
806849,Lucas Lima,11954764583
182160,Paulo Santos,11908080580
767291,Lucas Lima,11935278388
883023,Lucas Lima,11969626966
993993,Fernanda Alves,11976282951
969435,Ana Pereira,11954355033
901065,Lucas Lima,11964545789
434083,Juliana Costa,11938085648
514430,Camila Rocha,11975227363
645781,Paulo Santos,11950910798
187269,Fernanda Alves,11916244538
900786,Ana Pereira,11984107642
334631,Ana Pereira,11919037318
277744,Ricardo Mendes,11932190437
958286,Maria Souza,11964145046
712985,Camila Rocha,11907071131
451532,Fernanda Alves,11999260401
839103,Carlos Oliveira,11916312614
264985,Carlos Oliveira,11934315550
741291,Maria Souza,11987601296
708569,Lucas Lima,11988772573
724200,Fernanda Alves,11944156808
736272,Maria Souza,11966544972
309660,Lucas Lima,11955866346
534221,Camila Rocha,11953038214
222388,Camila Rocha,11929591422
144447,Fernanda Alves,11964971058
892488,Lucas Lima,11961032593
395357,Maria Souza,11960877320
189168,Fernanda Alves,11998977945
370544,João Silva,11999394430
231227,João Silva,11958610943
662114,Camila Rocha,11905003709
373911,Ricardo Mendes,11953236798
333109,Ana Pereira,11919034738
580573,Carlos Oliveira,11962528032
109929,João Silva,11900516972
447869,Ana Pereira,11906906475
102749,João Silva,11961898487
180302,Fernanda Alves,11989957467
949839,Ana Pereira,11937566239
656391,Maria Souza,11995901607
504676,Maria Souza,11928627111
407414,Lucas Lima,11925133948
413473,Lucas Lima,11901073529
567767,Juliana Costa,11943195528
419398,Lucas Lima,11957035178
925422,Ricardo Mendes,11910724318
545167,Lucas Lima,11964011527
591707,Camila Rocha,11950123088
268068,Ana Pereira,11921876776
351906,Lucas Lima,11926576110
395578,Juliana Costa,11922493707
556133,Lucas Lima,11997504448
257044,Carlos Oliveira,11989559254
766525,João Silva,11971415251
333838,Camila Rocha,11993759631
507335,Ricardo Mendes,11914733291
397910,Ana Pereira,11990934455
272278,Ricardo Mendes,11907206633
268997,Juliana Costa,11939963590
726045,Ricardo Mendes,11956103657
407660,Lucas Lima,11987494181
377226,Maria Souza,11901862218
894938,João Silva,11956743992
604244,Carlos Oliveira,11965186311
429831,Lucas Lima,11926364999
205465,Ana Pereira,11991962872
429278,Maria Souza,11902548197
831812,Lucas Lima,11903321564
493260,Ana Pereira,11974862725
855798,Maria Souza,11912941664
545806,Camila Rocha,11940746295
114395,Paulo Santos,11910702140
612730,Camila Rocha,11918727765
581352,Camila Rocha,11962915885
690758,Ana Pereira,11974336869
609734,Maria Souza,11919619076
375667,Juliana Costa,11947890089
143726,Carlos Oliveira,11908827998
559046,João Silva,11967891946
243631,João Silva,11906546141
573986,Ana Pereira,11959210985
276680,Camila Rocha,11940650866
487395,Juliana Costa,11926320430
533216,João Silva,11937226335
311979,Ana Pereira,11963950451
802301,Juliana Costa,11924967139
155400,João Silva,11929350913
729199,Juliana Costa,11902736961
254004,Juliana Costa,11939043631
734617,João Silva,11964489873
545571,Ana Pereira,11989319351
193529,Maria Souza,11910283385
299446,Carlos Oliveira,11928244387
478328,Maria Souza,11915361200
611650,Ana Pereira,11951991792
196397,João Silva,11959529744
748280,Ricardo Mendes,11914554379
872062,Fernanda Alves,11997316527
838992,Maria Souza,11924910226
244292,João Silva,11995976121
230334,Lucas Lima,11923662621
449678,Paulo Santos,11947478201
673163,Carlos Oliveira,11993952393
338530,João Silva,11948208308
151006,Juliana Costa,11968319618
757477,Ricardo Mendes,11923391655
731225,Camila Rocha,11959110844
445564,Lucas Lima,11947391554
870955,Paulo Santos,11903359639
435028,Lucas Lima,11998507525
591684,Ricardo Mendes,11910723288
188454,Fernanda Alves,11908527137
382414,Paulo Santos,11983079554
257117,Lucas Lima,11914365673
608003,Maria Souza,11909951691
625290,Ricardo Mendes,11905680738
801382,Fernanda Alves,11909654608
915206,Ricardo Mendes,11989978314
821861,Carlos Oliveira,11995000462
276910,Lucas Lima,11935069581
832870,Camila Rocha,11959954725
697317,Lucas Lima,11984297340
164488,Ana Pereira,11941898020
666096,Ricardo Mendes,11935306759
225794,João Silva,11952462089
939745,Ricardo Mendes,11990671089
784629,Juliana Costa,11938132933
317024,Carlos Oliveira,11911801816
738128,Paulo Santos,11917269694
334798,Lucas Lima,11950597826
508649,Maria Souza,11925719122
100124,Carlos Oliveira,11985737303
911668,Paulo Santos,11979576973
700183,Lucas Lima,11981558313
626236,Fernanda Alves,11986215407
752198,Ana Pereira,11902418355
557253,Ricardo Mendes,11903607006
723495,Maria Souza,11904833879
793045,Camila Rocha,11971853919
200435,Ricardo Mendes,11925450168
483305,Juliana Costa,11963920256
861288,Camila Rocha,11996449576
942963,João Silva,11901644624
859498,Maria Souza,11955166441
498082,Camila Rocha,11945510038
122215,Ricardo Mendes,11902907669
221706,Ricardo Mendes,11936205696
999828,Camila Rocha,11944925778
335864,Lucas Lima,11955018476
408413,Lucas Lima,11962337320
132402,Juliana Costa,11937072522
970281,Lucas Lima,11969009561
692422,João Silva,11966463953
494507,Fernanda Alves,11915426420
432410,Maria Souza,11990176132
755263,Juliana Costa,11959941960
277391,Ricardo Mendes,11970456721
904894,Carlos Oliveira,11919707332
437687,Lucas Lima,11936614252
156105,Camila Rocha,11945280161
966782,Camila Rocha,11944551906
367342,Camila Rocha,11953927609
797585,Ana Pereira,11980702192
492979,Lucas Lima,11924488578
430210,Ricardo Mendes,11939308175
328244,Camila Rocha,11901004616
356069,Camila Rocha,11912530530
450627,Lucas Lima,11922750765
311171,Carlos Oliveira,11951512004
778725,Ana Pereira,11923942455
169213,Maria Souza,11994419631
794456,Paulo Santos,11995105568
193989,Carlos Oliveira,11939076963
721694,Carlos Oliveira,11951903617
678341,Paulo Santos,11980374527
942602,Ricardo Mendes,11915598145
478652,Carlos Oliveira,11993405725
348192,Paulo Santos,11956876715
858680,Paulo Santos,11946678111
262234,Maria Souza,11933951506
467983,Ana Pereira,11924013964
460812,Maria Souza,11955744429
940528,Paulo Santos,11959202541
314102,Camila Rocha,11931335298
993611,Ana Pereira,11918884069
858760,Lucas Lima,11918836055
716958,Lucas Lima,11969545788
246088,Lucas Lima,11964520442
354390,Juliana Costa,11919531539
509405,Carlos Oliveira,11933621923
270136,Lucas Lima,11904493918
103704,Camila Rocha,11993092302
971102,Ana Pereira,11941213279
761868,Lucas Lima,11920324416
101121,João Silva,11982900702
361370,João Silva,11900510342
396920,Lucas Lima,11987272588
561587,Lucas Lima,11962085552
192270,Carlos Oliveira,11915757771
948564,Ana Pereira,11915599859
332109,Ana Pereira,11936126097
260278,Carlos Oliveira,11972696228
950231,Ana Pereira,11976918278
963178,João Silva,11975741361
507186,Camila Rocha,11990667793
174482,Lucas Lima,11955120159
805982,Camila Rocha,11927149178
830237,João Silva,11915191923
235313,Lucas Lima,11922611234
684809,João Silva,11952278274
222134,Fernanda Alves,11927430860
874788,Maria Souza,11973398441
883983,Lucas Lima,11972945628
748147,Camila Rocha,11996095372
461856,Maria Souza,11921635000
902590,Fernanda Alves,11952591796
409757,Maria Souza,11951102001
101638,Ana Pereira,11942052713
993009,Ana Pereira,11918723209
680322,Juliana Costa,11955398337
947635,Fernanda Alves,11992420805
941883,Lucas Lima,11922590976
805391,Camila Rocha,11950703159
564872,Juliana Costa,11903331135
425082,Fernanda Alves,11995320778
511578,Fernanda Alves,11935581901
456073,Fernanda Alves,11993056405
225141,Ana Pereira,11958172767
379441,Ana Pereira,11973895683
588262,Fernanda Alves,11993081706
645886,Ricardo Mendes,11947247385
420051,Camila Rocha,11910540674
382059,Fernanda Alves,11904533120
679669,Paulo Santos,11969097823
744348,Ana Pereira,11904449814
930029,Fernanda Alves,11943605213
687458,Maria Souza,11975014531
419999,Carlos Oliveira,11906646238
162107,Paulo Santos,11993832441
607521,Ana Pereira,11965774112
135818,Maria Souza,11985608172
171460,Carlos Oliveira,11997502045
202440,Juliana Costa,11933785624
179255,Fernanda Alves,11936926652
776209,Ricardo Mendes,11970880241
358305,Fernanda Alves,11951959785
793870,João Silva,11935003505
864126,Paulo Santos,11957841359
610142,Ana Pereira,11970585250
766902,Juliana Costa,11921666181
873944,Ana Pereira,11910684236
290072,Camila Rocha,11946711089
283886,Juliana Costa,11962955422
973978,Paulo Santos,11990537615
268429,Carlos Oliveira,11969116643
583448,Juliana Costa,11930116387
641665,Paulo Santos,11947234765
761892,Ana Pereira,11911942558
415657,Fernanda Alves,11936478931
608489,Lucas Lima,11900981235
485237,João Silva,11943748908
207520,Lucas Lima,11937681140
881558,Lucas Lima,11902380733
696374,Ricardo Mendes,11916729841
656249,Lucas Lima,11902555002
386867,Camila Rocha,11967146792
676271,João Silva,11935760638
183056,Ana Pereira,11921290955
714931,Lucas Lima,11992822495
862256,Ana Pereira,11924884210
573288,Fernanda Alves,11905538144
259628,Maria Souza,11951775294
523715,Paulo Santos,11976053064
686598,Fernanda Alves,11908928838
621768,Paulo Santos,11926589425
238845,João Silva,11925294456
606617,Ricardo Mendes,11915469570
406040,Ana Pereira,11972555131
134249,Maria Souza,11994275614
639201,Ricardo Mendes,11903953527
792628,João Silva,11958247363
885954,Camila Rocha,11963742486
130293,Lucas Lima,11925424630
300322,Lucas Lima,11902289949
462091,Carlos Oliveira,11969127208
213926,Lucas Lima,11949356484
372559,Fernanda Alves,11900482304
952411,João Silva,11909275494
780083,Ana Pereira,11925388532
542809,Camila Rocha,11932742720
678813,Ricardo Mendes,11951438739
347145,Ana Pereira,11925661042
745595,Juliana Costa,11998252068
413818,Juliana Costa,11966749622
194201,Carlos Oliveira,11987101957
716838,Ana Pereira,11934679125
432804,Ana Pereira,11930561709
135904,Ricardo Mendes,11914099288
106267,Carlos Oliveira,11940508987
601574,Fernanda Alves,11946391937
835075,Ricardo Mendes,11961160519
102069,Camila Rocha,11992296519
253929,João Silva,11953944038
994403,Lucas Lima,11948750090
282496,Carlos Oliveira,11939212304
845012,João Silva,11931663012
163034,Paulo Santos,11910596619
971334,Juliana Costa,11907211536
665858,Ricardo Mendes,11910322208
644859,Camila Rocha,11963531482
359784,Maria Souza,11922704200
854929,Ana Pereira,11959455225
266245,Carlos Oliveira,11996088654
554925,Paulo Santos,11978514774
549946,Ricardo Mendes,11936281674
688834,Lucas Lima,11962035777
636080,Ana Pereira,11975471837
120967,Ricardo Mendes,11972339247
702107,Juliana Costa,11949460054
237754,Carlos Oliveira,11920874364
493193,Maria Souza,11934017847
102185,João Silva,11929921458
141205,Juliana Costa,11923820978
646485,Camila Rocha,11925254138
815145,Lucas Lima,11961870824
285191,Juliana Costa,11900861015
471207,Maria Souza,11989646333
951003,Ricardo Mendes,11953002183
998392,Paulo Santos,11947198359
715355,Lucas Lima,11967663801
471847,Carlos Oliveira,11949629498
523852,Lucas Lima,11935183557
247291,Lucas Lima,11979619486
329871,Fernanda Alves,11948370277
789577,Maria Souza,11997352510
131355,João Silva,11971295608
639240,Paulo Santos,11997492821
871954,Juliana Costa,11918417298
771609,Paulo Santos,11903364153
596860,Maria Souza,11952692199
316476,Camila Rocha,11963801742
158054,Ricardo Mendes,11945915692
860855,Paulo Santos,11972738704
302035,Ricardo Mendes,11911003952
669473,Ana Pereira,11999923242
236333,Fernanda Alves,11985598133
510775,João Silva,11963621068
242909,Lucas Lima,11976686193
277122,Ana Pereira,11931959054
188304,Maria Souza,11922358497
364027,Fernanda Alves,11957215726
751354,Juliana Costa,11918075044
784774,Paulo Santos,11998398242
726919,Fernanda Alves,11973043254
189402,João Silva,11931631048
608759,Paulo Santos,11979482132
428530,Camila Rocha,11958711045
783447,Carlos Oliveira,11950133209
979802,Ricardo Mendes,11905894067
675997,Lucas Lima,11997634667
636186,Carlos Oliveira,11968515309
727834,Ricardo Mendes,11919587762
564321,Paulo Santos,11954365601
139075,Fernanda Alves,11918369077
609603,Ana Pereira,11984995103
226173,Ricardo Mendes,11962445226
901164,Paulo Santos,11961950011
352382,Carlos Oliveira,11958398107
269673,Lucas Lima,11932790424
255985,Carlos Oliveira,11975449059
823281,Carlos Oliveira,11967435885
550548,Carlos Oliveira,11922550280
501109,Lucas Lima,11949760642
140275,Lucas Lima,11989227458
600645,Maria Souza,11932913259
162789,Carlos Oliveira,11960948586
629198,Fernanda Alves,11949548604
611918,Juliana Costa,11993413959
894984,Maria Souza,11932528547
595404,Carlos Oliveira,11920348338
672637,Maria Souza,11993886619
886552,Fernanda Alves,11934078373
260500,Maria Souza,11945359080
558611,Fernanda Alves,11976910800
725534,Lucas Lima,11998719610
442919,Camila Rocha,11928875689
231749,Fernanda Alves,11944180457
178287,João Silva,11903117956
993945,Fernanda Alves,11917884509
611753,João Silva,11939278374
213884,Maria Souza,11984215312
621429,Maria Souza,11993864242
249200,João Silva,11960439834
864795,Carlos Oliveira,11974756247
366916,Lucas Lima,11986041014
494343,João Silva,11964069777
603010,Carlos Oliveira,11967905808
445448,Juliana Costa,11947412689
883393,Camila Rocha,11983177349
205946,Lucas Lima,11906274627
163797,Maria Souza,11987780215
444524,Maria Souza,11929890111
395416,Lucas Lima,11901189174
651697,Ana Pereira,11970985912
499760,Paulo Santos,11936253850
409723,Ana Pereira,11986344128
464348,João Silva,11917573107
187371,João Silva,11910188250
595295,Paulo Santos,11990458773
936464,Ricardo Mendes,11906963346
414472,Maria Souza,11966641371
504896,Ricardo Mendes,11922500007
182391,Maria Souza,11983800792
812249,Carlos Oliveira,11911310015
645821,Maria Souza,11917841755
811214,João Silva,11977357903
450673,Carlos Oliveira,11980122034
361811,Paulo Santos,11931239557
948001,Maria Souza,11951554004
679942,Fernanda Alves,11983344495
216373,Paulo Santos,11934554940
592255,Carlos Oliveira,11962700060
243750,Carlos Oliveira,11914348192
893891,Carlos Oliveira,11904302320
902362,Paulo Santos,11953778886
863966,Ana Pereira,11988478688
266666,Paulo Santos,11989796319
612235,Paulo Santos,11953212600
644874,Lucas Lima,11936507971
400180,Juliana Costa,11940758748
417513,Ana Pereira,11930174502
797831,Camila Rocha,11946570291
555041,Fernanda Alves,11997667853
345816,Camila Rocha,11961869883
920576,Ana Pereira,11946237872
768265,Maria Souza,11901869455
240607,Juliana Costa,11944199151
290554,Camila Rocha,11992218262
343115,João Silva,11947628316
764166,Ana Pereira,11950677410
304050,João Silva,11903907302
427086,João Silva,11973762217
225537,Camila Rocha,11907873088
112233,Fernanda Alves,11903064453
440899,Fernanda Alves,11932266400
751322,Ricardo Mendes,11957418636
848118,Ricardo Mendes,11951258232
331981,Ana Pereira,11962120685
556160,Carlos Oliveira,11937541130
923786,Ricardo Mendes,11932984829
670323,Lucas Lima,11925997275
837343,Ricardo Mendes,11917648254
851613,Ricardo Mendes,11969608475
494386,Juliana Costa,11913743918
108498,Camila Rocha,11993326272
960901,João Silva,11954653346
126497,João Silva,11947052933
572754,Ana Pereira,11976717809
676901,Juliana Costa,11999420945
816960,Lucas Lima,11938296819
729125,João Silva,11907762562
744704,João Silva,11926265320
588996,João Silva,11961622113
504659,Lucas Lima,11935665900
616174,Juliana Costa,11982806241
301082,Juliana Costa,11928180311
102326,Camila Rocha,11916307579
431770,Maria Souza,11935439418
112398,Lucas Lima,11992426715
866275,Camila Rocha,11935638390
500179,Paulo Santos,11945648642
626754,João Silva,11945206630
884537,Carlos Oliveira,11964482417
492067,Ana Pereira,11936750302
507807,Maria Souza,11918047865
221190,João Silva,11938723616
548283,Ana Pereira,11939698430
941481,Maria Souza,11993331820
910692,João Silva,11942945157
180037,Ricardo Mendes,11963707025
265431,Carlos Oliveira,11996391438
981764,Paulo Santos,11904493897
843226,João Silva,11928165622
155016,Maria Souza,11997740403
848654,Paulo Santos,11963611369
419489,Ana Pereira,11945219862
441860,Juliana Costa,11929855618
546320,Carlos Oliveira,11932558722
217794,Juliana Costa,11996047895
898058,Ana Pereira,11975742324
267618,Carlos Oliveira,11967915804
604370,Ana Pereira,11932437275
462508,Juliana Costa,11977083826
351554,Carlos Oliveira,11934042186
810796,Carlos Oliveira,11983466402
891555,Ana Pereira,11974647195
965345,Camila Rocha,11977433909
451025,Ana Pereira,11984816770
781868,João Silva,11972819261
538585,Maria Souza,11972375947
226768,Lucas Lima,11974157723
349994,Paulo Santos,11915109229
587987,Camila Rocha,11958149759
887403,Fernanda Alves,11918570459
155485,Camila Rocha,11959816016
671266,Paulo Santos,11901600477
284270,Carlos Oliveira,11947550123
466217,João Silva,11919681869
553812,Ana Pereira,11955231596
109802,Fernanda Alves,11995121642
424067,Maria Souza,11997918957
182128,Paulo Santos,11975311489
426008,Fernanda Alves,11953001966
537492,Paulo Santos,11995815196
963043,Ana Pereira,11963120640
378665,Paulo Santos,11969978752
147368,Paulo Santos,11964383542
245115,Paulo Santos,11996507993
263014,Paulo Santos,11930382277
675648,Carlos Oliveira,11948366259
597414,Juliana Costa,11911501650
965017,Lucas Lima,11907021095
809187,Ricardo Mendes,11902926867
905682,Ana Pereira,11948121867
180053,Maria Souza,11989705918
284478,Juliana Costa,11977315728
367989,Fernanda Alves,11943649947
195418,Carlos Oliveira,11904427813
474506,Lucas Lima,11926716807
770254,Juliana Costa,11976933986
898743,Paulo Santos,11911763162
442088,Juliana Costa,11953061736
202968,Fernanda Alves,11902068125
173355,Juliana Costa,11914098916
464728,Paulo Santos,11930821792
183317,Paulo Santos,11977228133
225053,Carlos Oliveira,11910921760
250687,Fernanda Alves,11909724128
323461,Lucas Lima,11978293284
941237,Ana Pereira,11951314192
796513,Paulo Santos,11960439955
935782,Fernanda Alves,11995091610
338632,Carlos Oliveira,11902379716
489171,Paulo Santos,11930291920
419160,Lucas Lima,11900041042
141543,Fernanda Alves,11902502595
482467,Ricardo Mendes,11943689102
378999,Paulo Santos,11970818371
552783,Paulo Santos,11976877895
243250,Ricardo Mendes,11952335719
767008,Juliana Costa,11962565629
835219,Lucas Lima,11987234244
622613,Paulo Santos,11965619426
465697,Ana Pereira,11999663680
610241,Paulo Santos,11913955366
436848,Juliana Costa,11913912341
492998,Ana Pereira,11910108148
815572,Ricardo Mendes,11940130205
882510,Paulo Santos,11998765084
132676,Lucas Lima,11943681668
434133,João Silva,11921297337
682348,Ricardo Mendes,11989482380
391872,Ricardo Mendes,11954840417
195870,Juliana Costa,11905920532
682830,Fernanda Alves,11995021624
993912,Ana Pereira,11949037928
902905,Maria Souza,11929698640
748634,Ana Pereira,11986289362
595554,Paulo Santos,11911821800
723556,Carlos Oliveira,11998749890
378244,Ana Pereira,11965756130
157411,Fernanda Alves,11971839474
405975,Maria Souza,11975825160
774887,Camila Rocha,11995814895
424639,Ricardo Mendes,11900582457
545328,Ana Pereira,11911747985
696651,Carlos Oliveira,11931147943
551284,Fernanda Alves,11954441850
484359,Camila Rocha,11934208556
287589,Carlos Oliveira,11935641112
605475,Maria Souza,11974753669
733510,Maria Souza,11941058530
873538,Camila Rocha,11995573955
705092,Juliana Costa,11916144569
239880,Ricardo Mendes,11923996121
255539,Ricardo Mendes,11932051470
938620,Camila Rocha,11983260457
382758,João Silva,11952793949
843359,João Silva,11910238574
807216,Maria Souza,11908192803
176939,Maria Souza,11947492465
361844,Paulo Santos,11999891934
132091,Ricardo Mendes,11973019778
206887,Carlos Oliveira,11942786376
161391,Juliana Costa,11921945740
674451,Juliana Costa,11942897502
864762,Fernanda Alves,11991837008
568264,Lucas Lima,11928275798
556885,João Silva,11949558583
187232,Maria Souza,11931778098
330015,Lucas Lima,11940581776
734827,Carlos Oliveira,11966614368
474606,Lucas Lima,11921058445
603803,Ricardo Mendes,11919212924
451557,Camila Rocha,11925394047
248976,Carlos Oliveira,11900700653
680546,Fernanda Alves,11911226829
645046,Ricardo Mendes,11993095585
786492,Paulo Santos,11961851297
812514,Camila Rocha,11934316617
794858,Juliana Costa,11999026466
671557,Paulo Santos,11953488810
280387,Ricardo Mendes,11926197252
319916,Fernanda Alves,11950898856
518529,João Silva,11921526211
277691,Paulo Santos,11991817776
917541,Ricardo Mendes,11913191166
376747,Fernanda Alves,11934430234
701311,Maria Souza,11991989535
908278,João Silva,11902375739
684457,Lucas Lima,11979267652
625546,Juliana Costa,11987280071
262480,Paulo Santos,11947413592
987554,João Silva,11991929532
298340,Carlos Oliveira,11960525674
125464,João Silva,11949574685
117442,Camila Rocha,11985981139
888655,Camila Rocha,11989462074
121182,Lucas Lima,11992912646
261511,Paulo Santos,11938926205
992341,João Silva,11994339922
671455,Fernanda Alves,11957701274
791599,Fernanda Alves,11931756532
235681,Maria Souza,11912515189
537415,Camila Rocha,11959738059
112422,Juliana Costa,11957128219
863636,Maria Souza,11907443536
475535,Juliana Costa,11998916862
887178,Lucas Lima,11966510668
944443,João Silva,11970647225
687459,Lucas Lima,11982779507
979861,Fernanda Alves,11955639531
930619,Camila Rocha,11947642675
315392,João Silva,11992216760
611111,Camila Rocha,11988029722
113930,João Silva,11965264165
297242,Ana Pereira,11953803731
845862,Fernanda Alves,11914207365
438739,Paulo Santos,11940467318
749617,João Silva,11924813137
994333,Maria Souza,11904395801
773097,Juliana Costa,11914611195
867591,Juliana Costa,11907897493
895198,Ricardo Mendes,11923366355
559422,Camila Rocha,11996110860
487948,Juliana Costa,11919868456
120416,Ricardo Mendes,11905927852
637138,Carlos Oliveira,11918482739
835239,Paulo Santos,11932590128
